sent,word,freq,category
87,normalmente,102,D_decoding
87,han,3534,C_capability
87,mucho,1992,C_capability
87,temas,235,D_decoding
87,general,786,D_decoding
88,nadar,37,C_capability
88,mayor,1453,C_capability
88,quizás,290,C_capability
88,decesos,0,A_data_gap
88,fatiga,6,C_capability
88,corriente,107,C_capability
88,sea,1531,C_capability
88,causa,280,C_capability
88,parte,2496,C_capability
88,contra,1734,D_decoding
88,provoca,31,C_capability
88,producen,96,C_capability
88,intentar,167,C_capability
89,podrá,163,C_capability
89,sonido,119,D_decoding
89,cuentos,15,C_capability
89,asemeja,9,C_capability
89,usted,721,C_capability
89,turistas,19,C_capability
89,momento,1269,C_capability
89,oír,91,C_capability
89,generalmente,69,D_decoding
89,libro,417,C_capability
89,vendedores,12,C_capability
90,aire,247,C_capability
90,satelital,5,C_capability
90,despejada,3,A_data_gap
90,teléfono,159,D_decoding
90,satélite,36,D_decoding
90,hacia,1084,C_capability
90,puede,3472,C_capability
90,realizar,210,C_capability
90,equipararse,0,A_data_gap
90,llamada,206,C_capability
90,visión,243,D_decoding
90,línea,338,C_capability
90,libre,473,C_capability
90,debe,1776,C_capability
91,constituye,200,C_capability
91,nivel,879,C_capability
91,siete,171,C_capability
91,recreativa,0,A_data_gap
91,bote,12,C_capability
91,habitantes,77,C_capability
91,actividad,236,C_capability
91,nacional,568,D_decoding
91,ocho,130,D_decoding
91,navegar,25,C_capability
92,descarga,12,C_capability
92,demorado,0,A_data_gap
92,aéreo,68,C_capability
92,envío,26,C_capability
92,hicieron,188,C_capability
92,haberse,71,C_capability
92,pueden,2015,C_capability
92,aduana,13,C_capability
92,flete,2,A_data_gap
93,ortodoxo,2,A_data_gap
93,cristianismo,14,C_capability
93,mayoritaria,14,C_capability
93,moldavia,8,C_capability
94,fosa,3,A_data_gap
94,básicamente,173,C_capability
94,usted,721,C_capability
94,invaluable,2,A_data_gap
94,olvide,15,C_capability
94,lugar,2096,C_capability
94,ofició,0,A_data_gap
94,parte,2496,C_capability
94,común,759,C_capability
94,mundo,3125,D_decoding
94,prácticamente,124,C_capability
94,está,4482,D_decoding
95,desaparezcan,2,A_data_gap
95,pocos,234,C_capability
95,rápidamente,297,C_capability
95,modales,6,C_capability
95,cortesía,9,C_capability
95,bruscos,0,A_data_gap
95,parte,2496,C_capability
95,parisinos,0,A_data_gap
95,aparentes,0,A_data_gap
95,gestos,15,C_capability
95,harán,49,C_capability
96,otro,1343,C_capability
96,queso,17,C_capability
96,habitual,48,C_capability
96,entre,3169,C_capability
96,pan,64,C_capability
96,otros,1721,C_capability
96,atún,25,C_capability
96,sobre,6143,C_capability
96,cena,64,C_capability
96,verano,140,C_capability
96,ingrediente,12,C_capability
96,aceite,36,C_capability
96,sencilla,77,C_capability
96,cualquier,991,C_capability
97,hablan,95,C_capability
97,pueden,2015,D_decoding
97,portugués,22,D_decoding
97,bastante,449,C_capability
97,arribar,2,A_data_gap
97,obstante,394,D_decoding
97,español,99,D_decoding
97,conclusión,149,C_capability
97,forma,1780,C_capability
97,similar,198,C_capability
97,algo,2324,C_capability
97,apresurada,4,A_data_gap
97,innecesario,14,C_capability
97,aquellos,358,C_capability
97,individual,84,C_capability
97,estudiarlo,4,A_data_gap
98,siempre,1158,C_capability
98,sucede,185,C_capability
98,calor,90,D_decoding
98,cielo,137,D_decoding
98,grados,62,D_decoding
98,menor,216,C_capability
98,trópicos,3,A_data_gap
98,está,4482,D_decoding
98,frecuencia,212,D_decoding
98,altos,166,C_capability
98,lidiar,40,C_capability
98,norte,359,C_capability
98,pocos,234,C_capability
98,fuerte,319,C_capability
98,usted,721,C_capability
98,deberá,101,C_capability
98,sol,168,D_decoding
98,ubicación,18,C_capability
98,despejado,7,C_capability
98,ecuador,18,C_capability
98,debido,477,C_capability
99,día,1417,C_capability
99,vigilia,2,A_data_gap
99,pascual,3,A_data_gap
99,pascua,5,C_capability
99,apenas,208,C_capability
99,ofrecer,187,C_capability
99,inicio,93,C_capability
99,dan,176,C_capability
99,general,786,C_capability
99,suelen,80,C_capability
99,congregaciones,0,A_data_gap
99,medianoche,14,C_capability
99,sábado,27,C_capability
99,cristo,7,D_decoding
99,fin,943,C_capability
99,noche,457,C_capability
99,llega,150,C_capability
99,iglesias,15,D_decoding
99,celebraciones,6,C_capability
99,durante,1594,C_capability
99,tradicionales,98,D_decoding
