sent,word,freq,category
87,aquí,865,D_decoding
87,práctica,150,C_capability
87,abarcará,0,A_data_gap
87,detalle,32,C_capability
87,tratado,254,C_capability
87,normalmente,57,D_decoding
87,han,1682,C_capability
87,mucho,1042,C_capability
87,temas,112,D_decoding
87,general,372,D_decoding
88,nadar,25,C_capability
88,mayor,698,C_capability
88,quizás,151,C_capability
88,decesos,0,A_data_gap
88,fatiga,3,A_data_gap
88,corriente,51,C_capability
88,sea,803,C_capability
88,causa,156,C_capability
88,parte,1184,C_capability
88,provoca,16,C_capability
88,producen,46,C_capability
88,intentar,75,C_capability
89,podrá,73,C_capability
89,sonido,66,D_decoding
89,cuentos,9,C_capability
89,asemeja,5,C_capability
89,usted,296,C_capability
89,turistas,14,C_capability
89,historia,427,D_decoding
89,momento,638,C_capability
89,oír,54,C_capability
89,luz,244,D_decoding
89,generalmente,39,D_decoding
89,libro,243,C_capability
89,vendedores,6,C_capability
90,aire,136,C_capability
90,satelital,4,A_data_gap
90,despejada,0,A_data_gap
90,teléfono,96,D_decoding
90,satélite,20,D_decoding
90,hacia,557,C_capability
90,puede,1770,C_capability
90,realizar,86,C_capability
90,equipararse,0,A_data_gap
90,llamada,110,C_capability
90,visión,116,D_decoding
90,línea,178,C_capability
90,libre,240,C_capability
90,debe,844,D_decoding
91,constituye,98,C_capability
91,nivel,430,C_capability
91,siete,93,C_capability
91,recreativa,0,A_data_gap
91,bote,4,A_data_gap
91,habitantes,33,C_capability
91,actividad,118,C_capability
91,nacional,265,D_decoding
91,ocho,72,D_decoding
91,navegar,16,C_capability
92,descarga,9,C_capability
92,demorado,0,A_data_gap
92,aéreo,29,C_capability
92,envío,12,C_capability
92,hicieron,98,C_capability
92,haberse,37,C_capability
92,pueden,1035,C_capability
92,aduana,5,C_capability
92,flete,2,A_data_gap
93,ortodoxo,0,A_data_gap
93,cristianismo,12,C_capability
93,mayoritaria,10,C_capability
93,moldavia,4,A_data_gap
94,fosa,2,A_data_gap
94,básicamente,97,C_capability
94,usted,296,C_capability
94,invaluable,2,A_data_gap
94,olvide,5,C_capability
94,lugar,1066,C_capability
94,ofició,0,A_data_gap
94,parte,1184,C_capability
94,común,366,C_capability
94,mundo,1702,D_decoding
94,prácticamente,56,C_capability
94,está,2320,D_decoding
95,desaparezcan,2,A_data_gap
95,pocos,105,C_capability
95,rápidamente,149,C_capability
95,modales,2,A_data_gap
95,cortesía,5,C_capability
95,bruscos,0,A_data_gap
95,parte,1184,C_capability
95,parisinos,0,A_data_gap
95,aparentes,0,A_data_gap
95,gestos,9,C_capability
95,harán,19,C_capability
96,otro,668,C_capability
96,queso,9,C_capability
96,habitual,26,C_capability
96,entre,1557,C_capability
96,pan,35,C_capability
96,otros,839,C_capability
96,atún,9,C_capability
96,sobre,2942,C_capability
96,cena,32,C_capability
96,verano,82,C_capability
96,ingrediente,8,C_capability
96,aceite,15,C_capability
96,sencilla,41,C_capability
96,cualquier,533,C_capability
97,hablan,56,C_capability
97,pueden,1035,D_decoding
97,portugués,17,D_decoding
97,bastante,245,C_capability
97,arribar,0,A_data_gap
97,obstante,177,C_capability
97,español,64,D_decoding
97,conclusión,71,C_capability
97,forma,891,C_capability
97,similar,103,C_capability
97,algo,1202,C_capability
97,apresurada,0,A_data_gap
97,innecesario,7,C_capability
97,aquellos,190,C_capability
97,individual,36,C_capability
97,estudiarlo,3,A_data_gap
98,siempre,641,C_capability
98,sucede,82,C_capability
98,calor,55,D_decoding
98,cielo,85,D_decoding
98,grados,40,D_decoding
98,menor,121,C_capability
98,trópicos,2,A_data_gap
98,está,2320,D_decoding
98,frecuencia,101,D_decoding
98,altos,76,C_capability
98,lidiar,19,C_capability
98,norte,190,C_capability
98,pocos,105,C_capability
98,fuerte,156,C_capability
98,usted,296,C_capability
98,deberá,43,C_capability
98,sol,102,D_decoding
98,ubicación,11,C_capability
98,despejado,4,A_data_gap
98,ecuador,10,C_capability
98,debido,250,C_capability
99,suelen,39,C_capability
99,congregaciones,0,A_data_gap
99,medianoche,11,C_capability
99,día,732,C_capability
99,vigilia,0,A_data_gap
99,general,372,C_capability
99,pascual,2,A_data_gap
99,sábado,19,C_capability
99,fin,465,C_capability
99,llega,80,C_capability
99,pascua,3,A_data_gap
99,iglesias,9,D_decoding
99,durante,771,C_capability
99,apenas,111,C_capability
99,ofrecer,81,C_capability
99,inicio,52,C_capability
99,dan,93,C_capability
