sent,word,freq,category
86,distintas,691,C_capability
86,enfrentar,276,C_capability
86,podría,4912,C_capability
86,visitante,97,C_capability
87,aquí,8715,D_decoding
87,práctica,1566,C_capability
87,abarcará,10,C_capability
87,detalle,337,C_capability
87,tratado,2977,C_capability
87,normalmente,407,D_decoding
87,han,15184,C_capability
87,mucho,7786,C_capability
87,temas,1144,D_decoding
87,general,3821,D_decoding
88,nadar,120,C_capability
88,mayor,6229,C_capability
88,quizás,1179,C_capability
88,decesos,0,A_data_gap
88,fatiga,49,C_capability
88,corriente,423,C_capability
88,sea,6619,C_capability
88,causa,1225,C_capability
88,parte,10957,C_capability
88,contra,7679,C_capability
88,provoca,181,C_capability
88,producen,389,C_capability
88,intentar,757,C_capability
89,podrá,1012,C_capability
89,cuentos,70,C_capability
89,asemeja,27,C_capability
89,usted,5675,C_capability
89,turistas,106,C_capability
89,momento,5669,C_capability
89,oír,339,C_capability
89,generalmente,307,D_decoding
89,libro,1531,C_capability
89,vendedores,68,C_capability
90,aire,1452,C_capability
90,satelital,23,C_capability
90,despejada,9,C_capability
90,teléfono,935,D_decoding
90,satélite,231,D_decoding
90,hacia,4232,C_capability
90,puede,15215,C_capability
90,realizar,1202,C_capability
90,equipararse,7,C_capability
90,llamada,822,C_capability
90,visión,1030,D_decoding
90,línea,2006,C_capability
90,libre,2298,C_capability
90,debe,8275,C_capability
91,constituye,987,C_capability
91,nivel,3942,C_capability
91,siete,737,C_capability
91,recreativa,8,C_capability
91,bote,68,C_capability
91,habitantes,382,C_capability
91,actividad,1233,C_capability
91,nacional,2585,D_decoding
91,ocho,603,D_decoding
91,finlandia,194,D_decoding
91,navegar,126,C_capability
92,descarga,204,C_capability
92,demorado,7,C_capability
92,aéreo,390,C_capability
92,envío,320,C_capability
92,algunas,3379,D_decoding
92,hicieron,660,C_capability
92,haberse,273,C_capability
92,pueden,7878,C_capability
92,rutas,242,C_capability
92,aduana,65,C_capability
92,flete,3,A_data_gap
93,ortodoxo,14,C_capability
93,cristianismo,47,C_capability
93,mayoritaria,43,C_capability
93,moldavia,29,C_capability
94,fosa,14,C_capability
94,básicamente,529,C_capability
94,usted,5675,C_capability
94,invaluable,3,A_data_gap
94,olvide,70,C_capability
94,lugar,9359,C_capability
94,ofició,0,A_data_gap
94,parte,10957,C_capability
94,común,3709,C_capability
94,mundo,10694,D_decoding
94,prácticamente,527,C_capability
94,está,19600,D_decoding
95,desaparezcan,16,C_capability
95,pocos,960,C_capability
95,rápidamente,1080,C_capability
95,modales,27,C_capability
95,cortesía,56,C_capability
95,bruscos,5,C_capability
95,parte,10957,C_capability
95,parisinos,11,C_capability
95,aparentes,10,C_capability
95,gestos,54,C_capability
95,harán,292,C_capability
96,otro,5693,C_capability
96,queso,112,C_capability
96,habitual,252,C_capability
96,entre,14402,C_capability
96,pan,304,C_capability
96,otros,7798,C_capability
96,atún,126,C_capability
96,sobre,29652,C_capability
96,cena,263,C_capability
96,verano,600,C_capability
96,ingrediente,51,C_capability
96,aceite,363,C_capability
96,sencilla,343,C_capability
96,cualquier,5112,C_capability
97,hablan,316,C_capability
97,pueden,7878,D_decoding
97,portugués,118,D_decoding
97,bastante,1779,C_capability
97,arribar,6,C_capability
97,obstante,1813,C_capability
97,español,718,D_decoding
97,conclusión,696,C_capability
97,forma,8006,C_capability
97,similar,696,C_capability
97,algo,8427,C_capability
97,apresurada,13,C_capability
97,innecesario,76,C_capability
97,aquellos,1514,C_capability
97,individual,403,C_capability
97,estudiarlo,13,C_capability
98,siempre,5043,C_capability
98,sucede,665,C_capability
98,calor,422,D_decoding
98,menor,966,C_capability
98,trópicos,13,C_capability
98,frecuencia,843,D_decoding
98,altos,669,C_capability
98,lidiar,133,C_capability
98,norte,1456,C_capability
98,pocos,960,C_capability
98,fuerte,1493,C_capability
98,usted,5675,C_capability
98,deberá,582,C_capability
98,sol,830,D_decoding
98,ubicación,556,C_capability
98,despejado,22,C_capability
98,ecuador,123,C_capability
98,debido,1998,C_capability
99,día,6420,C_capability
99,pascual,11,C_capability
99,pascua,39,C_capability
99,apenas,724,C_capability
99,ofrecer,974,C_capability
99,inicio,639,C_capability
99,dan,756,C_capability
99,general,3821,C_capability
99,suelen,310,C_capability
99,resurrección,32,C_capability
99,congregaciones,4,A_data_gap
99,medianoche,83,C_capability
99,sábado,211,C_capability
99,cristo,235,D_decoding
99,fin,4565,C_capability
99,llega,629,C_capability
99,iglesias,123,D_decoding
99,celebraciones,39,C_capability
99,durante,7283,C_capability
99,tradicionales,446,D_decoding
